"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"23000","Maine","1","SA5N 1/","10","...","Personal income (thousands of dollars)",30792396,32288023,34619882,36357952,37656606,39589277,41725742,42605863,45028851,46910810,48823635,48644160,49248076,51254592,52597944,52565709,54195046,55940671
"23000","Maine","1","SA5N 1/","20","...","Population (persons) 2/",1259127,1266808,1277072,1285692,1295960,1306513,1313688,1318787,1323619,1327040,1330509,1329590,1327361,1327930,1328592,1328702,1330089,1329492
"23000","Maine","1","SA5N 1/","30","...","Per capita personal income (dollars) 3/",24455,25488,27109,28279,29057,30301,31762,32307,34019,35350,36695,36586,37102,38597,39589,39562,40745,42077
"23000","Maine","1","SA5N 1/","35","...","  Earnings by place of work",21361917,22859056,24325976,25564609,26607045,27807697,29396662,29932653,31588160,32384230,32975810,32502889,32972134,33513814,34354286,34928240,35952563,37010621
"23000","Maine","1","SA5N 1/","36","...","  less: Contributions for government social insurance 4/",2543851,2683629,2815354,2949232,2977381,3064000,3222156,3326869,3540050,3696444,3801532,3722972,3808231,3488819,3585328,4154681,4277865,4366542
"23000","Maine","1","SA5N 1/","37","...","    Employee and self-employed contributions for government social insurance",1278702,1357390,1419981,1518398,1577951,1637037,1738287,1808358,1935866,2030909,2089998,2053327,2083163,1714647,1758536,2270582,2371200,2430061
"23000","Maine","1","SA5N 1/","38","...","    Employer contributions for government social insurance",1265149,1326239,1395373,1430834,1399430,1426963,1483869,1518511,1604184,1665535,1711534,1669645,1725068,1774172,1826792,1884099,1906665,1936481
"23000","Maine","1","SA5N 1/","42","...","  plus: Adjustment for residence 5/",519225,585061,702037,744514,695855,679084,693564,693433,706424,727575,706276,676080,709076,755188,777316,789654,846465,882975
"23000","Maine","1","SA5N 1/","45","...","  equals: Net earnings by place of residence",19337291,20760488,22212659,23359891,24325519,25422781,26868070,27299217,28754534,29415361,29880554,29455997,29872979,30780183,31546274,31563213,32521163,33527055
"23000","Maine","1","SA5N 1/","46","...","  plus: Dividends, interest, and rent 6/",6314259,6236147,6785263,6942174,6872462,7136921,7368160,7151717,7918901,8535646,8601371,7965760,8040793,8649359,9281385,8969910,9323324,9675690
"23000","Maine","1","SA5N 1/","47","...","  plus: Personal current transfer receipts",5140846,5291388,5621960,6055887,6458625,7029575,7489512,8154929,8355416,8959803,10341710,11222403,11334304,11825050,11770285,12032586,12350559,12737926
"23000","Maine","1","SA5N 1/","50","...","  Wages and salaries",15306205,16338775,17349676,18234742,18903292,19689031,20693233,21008224,22065935,23018137,23757638,23068780,23354863,23818410,24335160,24877639,25793861,26564613
"23000","Maine","1","SA5N 1/","60","...","  Supplements to wages and salaries",3550432,3815700,4144858,4414163,4641539,4861105,5207394,5402230,5799203,5927523,6011626,5963117,6028033,5997689,6160854,6346024,6251638,6326565
"23000","Maine","1","SA5N 1/","61","...","    Employer contributions for employee pension and insurance funds 7/",2285283,2489461,2749485,2983329,3242109,3434142,3723525,3883719,4195019,4261988,4300092,4293472,4302965,4223517,4334062,4461925,4344973,4390084
