"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"30000","Montana","7","SA30","10","...","Personal income (thousands of dollars)",1413607,1388521,1446413,1449885,1696525,1687045,1722985,1852500,1986666,2025582,2122790,2353692,2608573,2791927,3235011,3747805,4073898,4490489,4815011,5207027,6105886,6559567,7210173,8185714,8627306,9090637,9613235,9761494,10152794,10434021,10714600,11815126,12429218,13256187,14106136,15256962,15671892,16533795,17308965,18044406,19377115,19963231,21323584,22448557,23061628,24520021,26207355,27790234,29994534,32195954,34088901,33088389,34410026,36872430,39303801,39461723,40843525
"30000","Montana","7","SA30","45","...","Net earnings by place of residence",1115407,1068049,1112509,1108228,1336390,1314914,1323029,1419905,1520140,1514396,1588317,1750179,1912270,2023019,2385284,2758664,2915658,3136188,3330561,3552955,4243337,4443819,4709476,5188136,5242663,5479153,5687420,5658666,5964634,6204349,6336702,6994527,7315369,7957651,8515839,9376531,9501071,9813370,10277993,10655788,11574270,12217575,12889234,13546419,14055037,14903428,16027516,17087215,18032525,19112615,19873029,19217242,19993741,21561408,22861186,23081625,23787906
"30000","Montana","7","SA30","50","...","Personal current transfer receipts",99621,107486,108129,117177,119023,121401,126144,134236,142715,168906,191067,209541,241148,280408,309860,359856,422785,514202,569949,614705,674545,759839,894895,1034427,1157603,1268372,1353040,1430519,1527675,1600835,1692892,1856013,2032524,2139951,2320839,2492860,2588515,2773649,2879862,2940265,3052154,3030663,3389461,3672050,3802254,3968939,4247842,4535688,4917518,5247440,5970138,6466635,7057577,6995220,7197095,7375165,7695879
"30000","Montana","7","SA30","60","...","  Income maintenance benefits 1/",11217,11310,10563,10602,10543,10217,10515,9991,9688,11006,11214,11913,17354,22141,22602,24111,32125,34550,40325,41683,42753,49654,70768,75570,77785,89457,96069,106330,116457,120130,131076,139137,150390,168547,192718,202426,220752,249081,267289,260735,268599,261154,266771,283738,311420,350701,359646,386317,392697,408157,425844,518659,588967,618303,623104,629607,620538
"30000","Montana","7","SA30","70","...","  Unemployment insurance compensation",17297,15250,14376,16420,10235,9101,9242,7734,6477,7134,6830,7057,9543,14059,17823,15616,21122,41995,45038,39703,34534,37987,56452,57677,84944,96921,75498,67887,64223,57960,45505,43727,47822,60621,85443,88871,72149,67002,71690,67018,64301,68171,70644,82044,95689,103707,81347,69004,68724,73017,119199,307665,329626,246911,217764,168094,116670
"30000","Montana","7","SA30","80","...","  Retirement and other",71107,80926,83190,90155,98245,102083,106387,116511,126550,150766,173023,190571,214251,244208,269435,320129,369538,437657,484586,533319,597258,672198,767675,901180,994874,1081994,1181473,1256302,1346995,1422745,1516311,1673149,1834312,1910783,2042678,2201563,2295614,2457566,2540883,2612512,2719254,2701338,3052046,3306268,3395145,3514531,3806849,4080367,4456097,4766266,5425095,5640311,6138984,6130006,6356227,6577464,6958671
"30000","Montana","7","SA30","90","...","Dividends, interest, and rent",198579,212986,225775,224480,241112,250730,273812,298359,323811,342280,343406,393972,455155,488500,539867,629285,735455,840099,914501,1039367,1188004,1355909,1605802,1963151,2227040,2343112,2572775,2672309,2660485,2628837,2685006,2964586,3081325,3158585,3269458,3387571,3582306,3946776,4151110,4448353,4750691,4714993,5044889,5230088,5204337,5647654,5931997,6167331,7044491,7835899,8245734,7404512,7358708,8315802,9245520,9004933,9359740
"30000","Montana","7","SA30","91","...","  Personal dividend income",27911,30793,32922,32591,36267,36413,42314,51236,56673,59678,50981,51880,52929,55368,60195,70578,82132,87355,103812,120032,140276,162126,178206,203496,232377,231757,247537,259440,281830,296578,324098,399139,426935,475367,496600,545707,620721,668794,792661,885604,928663,930578,965961,1025227,1085441,1397016,1954783,2015606,2655964,3050923,3035785,2185427,2157691,2674580,3263767,2900495,2994404
"30000","Montana","7","SA30","92","...","  Personal interest income",100567,113052,124535,126993,136835,148333,163951,179043,197669,215107,226675,266145,318734,356730,393694,457925,548370,653851,714589,836775,954846,1101322,1315366,1603079,1815971,1951890,2163068,2256277,2268511,2230162,2249717,2448846,2520889,2514787,2544733,2542615,2588308,2883163,2964573,3106749,3313136,3252555,3528610,3553505,3445401,3533574,3202411,3361652,3659877,4086763,4290575,4119554,3812722,3870738,4074467,4031952,4138064
"30000","Montana","7","SA30","93","...","    Imputed interest receipts 2/",41016,45626,51462,57852,62003,67818,73431,77674,83568,88849,91877,114706,143136,163927,183433,205541,242620,313677,331141,374637,428862,448329,506662,565499,674952,845233,869421,987666,1037820,1082456,1095225,1148680,1199112,1269803,1368030,1448637,1493269,1650516,1686726,1813638,1834201,1867362,1979869,1953391,2027482,2132430,2120902,2067784,2147780,2304724,2499523,2595322,2564442,2589408,2649151,2738403,2793163
"30000","Montana","7","SA30","94","...","    Monetary interest receipts",59551,67426,73073,69141,74832,80515,90520,101369,114101,126258,134798,151439,175598,192803,210261,252384,305750,340174,383448,462138,525984,652993,808704,1037580,1141019,1106657,1293647,1268611,1230691,1147706,1154492,1300166,1321777,1244984,1176703,1093978,1095039,1232647,1277847,1293111,1478935,1385193,1548741,1600114,1417919,1401144,1081509,1293868,1512097,1782039,1791052,1524232,1248280,1281330,1425316,1293549,1344901
"30000","Montana","7","SA30","95","...","  Rental income of persons",70101,69141,68318,64896,68010,65984,67547,68080,69469,67495,65750,75947,83492,76402,85978,100782,104953,98893,96100,82560,92882,92461,112230,156576,178692,159465,162170,156592,110144,102097,111191,116601,133501,168431,228125,299249,373277,394819,393876,456000,508892,531860,550318,651356,673495,717064,774803,790073,728650,698213,919374,1099531,1388295,1770484,1907286,2072486,2227272
"30000","Montana","7","SA30","96","...","    Imputed rent",28483,31366,33997,34867,36013,36422,36057,36354,37200,38251,36721,49091,53085,57080,58616,55595,56345,53406,47666,34984,39204,34969,33121,34692,22448,21248,15913,10761,2644,5790,22441,31195,46449,69017,98873,143813,181405,194523,225158,228848,263638,298176,334249,416911,443387,474899,507004,491223,420006,340254,456957,677104,872904,1133487,1174545,1342533,1462056
"30000","Montana","7","SA30","97","...","    Monetary rent",41618,37775,34321,30029,31997,29562,31490,31726,32269,29244,29029,26856,30407,19322,27362,45187,48608,45487,48434,47576,53678,57492,79109,121884,156244,138217,146257,145831,107500,96307,88750,85406,87052,99414,129252,155436,191872,200296,168718,227152,245254,233684,216069,234445,230108,242165,267799,298850,308644,357959,462417,422427,515391,636997,732741,729953,765216
"30000","Montana","7","SA30","100","...","Population (persons) 3/",666000,669000,679000,696000,698000,703000,706000,706000,707000,701000,700000,694000,697172,711037,719138,727389,737203,749208,758521,771354,784043,789167,788752,795325,803984,814029,820904,822320,813738,805064,800200,799634,800204,809680,825770,844761,861306,876553,886254,889865,892431,897507,903773,906961,911667,919630,930009,940102,952692,964706,976415,983982,990575,997661,1005163,1014864,1023579
"30000","Montana","7","SA30","110","...","Per capita personal income 4/",2123,2076,2130,2083,2431,2400,2440,2624,2810,2890,3033,3391,3742,3927,4498,5152,5526,5994,6348,6751,7788,8312,9141,10292,10731,11167,11711,11871,12477,12960,13390,14776,15533,16372,17082,18061,18195,18862,19530,20278,21713,22243,23594,24751,25296,26663,28180,29561,31484,33374,34912,33627,34737,36959,39102,38884,39903
"30000","Montana","7","SA30","120","...","Per capita net earnings 4/",1675,1596,1638,1592,1915,1870,1874,2011,2150,2160,2269,2522,2743,2845,3317,3793,3955,4186,4391,4606,5412,5631,5971,6523,6521,6731,6928,6881,7330,7707,7919,8747,9142,9828,10313,11100,11031,11195,11597,11975,12969,13613,14262,14936,15417,16206,17234,18176,18928,19812,20353,19530,20184,21612,22744,22744,23240
"30000","Montana","7","SA30","130","...","Per capita personal current transfer receipts 4/",150,161,159,168,171,173,179,190,202,241,273,302,346,394,431,495,573,686,751,797,860,963,1135,1301,1440,1558,1648,1740,1877,1988,2116,2321,2540,2643,2811,2951,3005,3164,3249,3304,3420,3377,3750,4049,4171,4316,4568,4825,5162,5439,6114,6572,7125,7012,7160,7267,7519
"30000","Montana","7","SA30","140","...","  Per capita income maintenance benefits 4/",17,17,16,15,15,15,15,14,14,16,16,17,25,31,31,33,44,46,53,54,55,63,90,95,97,110,117,129,143,149,164,174,188,208,233,240,256,284,302,293,301,291,295,313,342,381,387,411,412,423,436,527,595,620,620,620,606
"30000","Montana","7","SA30","150","...","  Per capita unemployment insurance compensation 4/",26,23,21,24,15,13,13,11,9,10,10,10,14,20,25,21,29,56,59,51,44,48,72,73,106,119,92,83,79,72,57,55,60,75,103,105,84,76,81,75,72,76,78,90,105,113,87,73,72,76,122,313,333,247,217,166,114
"30000","Montana","7","SA30","160","...","  Per capita retirement and other 4/",107,121,123,130,141,145,151,165,179,215,247,275,307,343,375,440,501,584,639,691,762,852,973,1133,1237,1329,1439,1528,1655,1767,1895,2092,2292,2360,2474,2606,2665,2804,2867,2936,3047,3010,3377,3645,3724,3822,4093,4340,4677,4941,5556,5732,6197,6144,6324,6481,6798
"30000","Montana","7","SA30","170","...","Per capita dividends, interest, and rent 4/",298,318,333,323,345,357,388,423,458,488,491,568,653,687,751,865,998,1121,1206,1347,1515,1718,2036,2468,2770,2878,3134,3250,3269,3265,3355,3707,3851,3901,3959,4010,4159,4503,4684,4999,5323,5253,5582,5767,5709,6141,6378,6560,7394,8123,8445,7525,7429,8335,9198,8873,9144
"30000","Montana","7","SA30","171","...","  Per capita dividends 4/",42,46,48,47,52,52,60,73,80,85,73,75,76,78,84,97,111,117,137,156,179,205,226,256,289,285,302,315,346,368,405,499,534,587,601,646,721,763,894,995,1041,1037,1069,1130,1191,1519,2102,2144,2788,3163,3109,2221,2178,2681,3247,2858,2925
"30000","Montana","7","SA30","172","...","  Per capita interest 4/",151,169,183,182,196,211,232,254,280,307,324,383,457,502,547,630,744,873,942,1085,1218,1396,1668,2016,2259,2398,2635,2744,2788,2770,2811,3062,3150,3106,3082,3010,3005,3289,3345,3491,3712,3624,3904,3918,3779,3842,3443,3576,3842,4236,4394,4187,3849,3880,4054,3973,4043
"30000","Montana","7","SA30","173","...","  Per capita rent 4/",105,103,101,93,97,94,96,96,98,96,94,109,120,107,120,139,142,132,127,107,118,117,142,197,222,196,198,190,135,127,139,146,167,208,276,354,433,450,444,512,570,593,609,718,739,780,833,840,765,724,942,1117,1402,1775,1897,2042,2176
"30000","Montana","7","SA30","180","...","Earnings by place of work",1159142,1118535,1174718,1170757,1400429,1387248,1397668,1496075,1619374,1623149,1703895,1877706,2049846,2174656,2562953,2985391,3177083,3417253,3651296,3917626,4672856,4934365,5238017,5795775,5889154,6169490,6439838,6445029,6771544,7035017,7264465,7994112,8438168,9188479,9841349,10837264,11042609,11368669,11828799,12227234,13198302,13888030,14654936,15420939,16047192,17012090,18257419,19521636,20667791,21933105,22770563,22059381,22877100,24249484,25575473,26215896,27045468
"30000","Montana","7","SA30","190","...","  Wages and salaries",737993,770314,805541,835602,893925,932151,964218,1025310,1087018,1120794,1176406,1259884,1360438,1473954,1640804,1838252,2063928,2267604,2520607,2808049,3210793,3583651,3857771,4217962,4337577,4502426,4685203,4737732,4683894,4793999,5074530,5320222,5667646,6035514,6451963,6895828,7287082,7618148,8044238,8439543,8912587,9298852,9890097,10389840,10866692,11397884,12088634,12958920,13980604,15050340,15583735,15269672,15523646,16189535,17121727,17620075,18365439
"30000","Montana","7","SA30","200","...","  Supplements to wages and salaries",72103,78570,88615,97234,99896,109155,115327,122381,139153,146345,152238,168462,189469,220380,256605,294314,341928,390907,440660,504169,576306,649409,708902,794127,844905,921106,987843,1040886,1062240,1108479,1181260,1292805,1413960,1533053,1739459,1902934,2007902,2032782,2022214,2026313,2130676,2219027,2420903,2532093,2759799,2959228,3168565,3419958,3667872,3888937,4022185,3954114,4222226,4526904,4620055,4612380,4690201
"30000","Montana","7","SA30","201","...","    Employer contributions for employee pension and insurance funds 5/",47941,50802,55002,61760,65389,70659,76180,81465,87526,92290,94071,101993,117855,139664,160928,172048,198587,235603,257801,295566,331707,367908,401819,437100,473806,525756,553615,601238,617675,652833,676731,757605,810199,873895,1025065,1092910,1155293,1195722,1214966,1229879,1307222,1377016,1520754,1586969,1744990,1884898,2034375,2187901,2333948,2453377,2563565,2531888,2773301,2987117,3038644,2984344,3002607
"30000","Montana","7","SA30","202","...","    Employer contributions for government social insurance",24162,27768,33613,35474,34507,38496,39147,40916,51627,54055,58167,66469,71614,80716,95677,122266,143341,155304,182859,208603,244599,281501,307083,357027,371099,395350,434228,439648,444565,455646,504529,535200,603761,659158,714394,810024,852609,837060,807248,796434,823454,842011,900149,945124,1014809,1074330,1134190,1232057,1333924,1435560,1458620,1422226,1448925,1539787,1581411,1628036,1687594
"30000","Montana","7","SA30","210","...","  Proprietors' income",349046,269651,280562,237921,406608,345942,318123,348384,393203,356010,375251,449360,499939,480322,665544,852825,771227,758742,690029,605408,885757,701305,671344,783686,706672,745958,766792,666411,1025410,1132539,1008675,1381085,1356562,1619912,1649927,2038502,1747625,1717739,1762347,1761378,2155039,2370151,2343936,2499006,2420701,2654978,3000220,3142758,3019315,2993828,3164643,2835595,3131228,3533045,3833691,3983441,3989828
"30000","Montana","7","SA30","220","...","    Farm proprietors' income",200735,112056,125854,76131,239181,173105,130433,150197,179586,137501,150668,190718,238799,192388,337577,494186,368037,303835,132084,-18106,185289,-8840,-10779,97022,39406,5771,-69601,-191952,144499,229746,16361,323430,288936,451441,392629,664782,254864,197084,179239,93243,156624,246926,104355,192478,24255,198071,387723,406618,-17413,206727,301573,136823,346888,504839,472576,733253,521971
"30000","Montana","7","SA30","230","...","    Nonfarm proprietors' income",148311,157595,154708,161790,167427,172837,187690,198187,213617,218509,224583,258642,261140,287934,327967,358639,403190,454907,557945,623514,700468,710145,682123,686664,667266,740187,836393,858363,880911,902793,992314,1057655,1067626,1168471,1257298,1373720,1492761,1520655,1583108,1668135,1998415,2123225,2239581,2306528,2396446,2456907,2612497,2736140,3036728,2787101,2863070,2698772,2784340,3028206,3361115,3250188,3467857
"30000","Montana","7","SA30","240","...","Total employment (number of jobs)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",297954,301051,307216,319267,332623,343949,344226,359122,371699,390065,396111,392881,394759,390753,398497,407961,406393,402177,405938,415921,423726,433400,443734,455725,470150,494287,503532,519262,525616,536822,542490,552934,558884,563977,570524,583879,598071,615458,634315,635036,618386,613635,620236,629425,637763,643412
"30000","Montana","7","SA30","250","...","  Wage and salary employment","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",226563,230207,235835,245902,257092,267103,266973,277104,286293,302693,309962,306230,306642,299427,302085,306299,302886,298523,300355,307913,316572,324318,330377,342234,352850,363756,374359,383584,386521,395793,401836,409172,414009,417895,423491,434156,443479,456295,467323,468210,452084,447718,451920,460613,467097,470625
"30000","Montana","7","SA30","260","...","  Proprietors employment","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",71391,70844,71381,73365,75531,76846,77253,82018,85406,87372,86149,86651,88117,91326,96412,101662,103507,103654,105583,108008,107154,109082,113357,113491,117300,130531,129173,135678,139095,141029,140654,143762,144875,146082,147033,149723,154592,159163,166992,166826,166302,165917,168316,168812,170666,172787
"30000","Montana","7","SA30","270","...","    Farm proprietors employment 6/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",26429,26128,25735,25131,24731,24150,22910,22696,22771,22722,22674,22620,22534,22492,24041,23862,23941,23755,23433,23292,23563,23426,23292,22940,23445,24129,24094,24247,24793,25698,26118,26056,26245,25943,24817,24130,23831,23281,23999,24065,24209,24067,23865,23066,23534,23296
"30000","Montana","7","SA30","280","...","    Nonfarm proprietors employment","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",44962,44716,45646,48234,50800,52696,54343,59322,62635,64650,63475,64031,65583,68834,72371,77800,79566,79899,82150,84716,83591,85656,90065,90551,93855,106402,105079,111431,114302,115331,114536,117706,118630,120139,122216,125593,130761,135882,142993,142761,142093,141850,144451,145746,147132,149491
"30000","Montana","7","SA30","290","...","Average earnings per job (dollars)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",6302,6809,7079,8028,8975,9237,9927,10167,10540,11980,12457,13332,14682,15071,15482,15785,15859,16837,17330,17466,18866,19470,20707,21595,23051,22340,22578,22780,23263,24586,25601,26504,27592,28454,29818,31269,32641,33581,34578,35857,35673,37281,39097,40633,41106,42034
