"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"31000","Nebraska","4","SA7N 1/","50","...","Wages and salaries by place of work (thousands of dollars)",24000636,25470909,27013847,27997991,28858335,29917777,31279692,32454045,34294664,36259301,37597411,37063170,37521655,38612677,40478765,41529374,43427173,45570028
"31000","Nebraska","4","SA7N 1/","81","111-112","  Farm wages and salaries",310553,294119,331114,375677,347930,416932,389857,350983,380275,455693,481752,483528,442561,482837,506982,500984,546996,565707
"31000","Nebraska","4","SA7N 1/","82","...","  Nonfarm wages and salaries",23690083,25176790,26682733,27622314,28510405,29500845,30889835,32103062,33914389,35803608,37115659,36579642,37079094,38129840,39971783,41028390,42880177,45004322
"31000","Nebraska","4","SA7N 1/","90","113-814","    Private nonfarm wages and salaries",19301221,20694419,22004959,22654874,23196601,23905483,25062785,26088194,27642849,29333686,30349535,29529248,29814409,30757111,32512961,33465211,35111403,36944647
"31000","Nebraska","4","SA7N 1/","100","113-115","      Forestry, fishing, and related activities",48690,50578,53803,52624,49074,53810,56286,65990,67978,80129,93081,100754,108387,124639,136926,155338,161058,149680
"31000","Nebraska","4","SA7N 1/","101","113","        Forestry and logging","(T)","(T)",6656,"(D)","(D)",706,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"31000","Nebraska","4","SA7N 1/","102","114","        Fishing, hunting and trapping","(T)","(T)","(T)","(D)","(D)",108,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"31000","Nebraska","4","SA7N 1/","103","115","        Support activities for agriculture and forestry",42785,43219,45369,51825,48168,52996,55354,65025,67128,79730,92865,100631,108243,124430,136606,154957,160775,"(NA)"
"31000","Nebraska","4","SA7N 1/","200","21","      Mining, quarrying, and oil and gas extraction",43843,44784,45066,45030,44698,52192,55763,57039,55840,40618,43594,41029,43096,48887,58184,54529,60330,58842
"31000","Nebraska","4","SA7N 1/","201","211","        Oil and gas extraction",8360,7107,6546,4763,3287,3511,3650,4395,3717,3977,4469,3770,3059,3080,3966,3069,2964,"(NA)"
"31000","Nebraska","4","SA7N 1/","202","212","        Mining (except oil and gas)",31710,34777,34791,36563,37990,44690,47501,47289,46393,31046,32881,31858,33352,37987,41481,41426,44147,"(NA)"
"31000","Nebraska","4","SA7N 1/","203","213","        Support activities for mining","(T)","(T)","(T)",3704,3421,3991,4612,5355,5730,5595,6244,5401,6685,7820,12737,10034,13219,"(NA)"
"31000","Nebraska","4","SA7N 1/","300","22","      Utilities",94099,92833,89044,91354,113345,139976,153755,142529,149938,193391,231226,185544,146511,147599,146694,110940,140808,121272
"31000","Nebraska","4","SA7N 1/","400","23","      Construction",1259408,1403302,1475362,1501540,1561459,1637634,1718422,1722568,1810072,2038421,2074302,2001078,1801773,1753099,1889456,2013277,2222726,2431588
"31000","Nebraska","4","SA7N 1/","401","236","        Construction of buildings",276100,308578,331407,329047,336594,344265,353702,366226,404017,487683,496166,413629,384944,372051,391511,407666,450199,"(NA)"
"31000","Nebraska","4","SA7N 1/","402","237","        Heavy and civil engineering construction",231820,258179,255431,259295,262145,268515,295082,299184,325327,394221,347188,371534,295872,294278,332149,340856,412642,"(NA)"
"31000","Nebraska","4","SA7N 1/","403","238","        Specialty trade contractors",751488,836545,888524,913198,962720,1024854,1069638,1057158,1080728,1156517,1230948,1215915,1120957,1086770,1165796,1264755,1359885,"(NA)"
"31000","Nebraska","4","SA7N 1/","500","31-33","      Manufacturing",3437209,3546957,3733622,3707956,3671782,3678374,3733195,3836565,4039671,4144293,4275216,3922227,4010019,4166632,4289724,4408930,4618040,4672069
"31000","Nebraska","4","SA7N 1/","510","321,327-339","        Durable goods manufacturing",1837127,1883624,1993252,1866255,1803947,1779156,1852201,1922508,2077810,2127629,2176623,1884002,1913243,2047909,2116078,2198573,2316523,2299737
"31000","Nebraska","4","SA7N 1/","511","321","          Wood product manufacturing",51004,57617,62414,55649,61043,58937,63809,68447,68923,66522,62341,56172,52243,51674,59311,67098,73123,"(NA)"
"31000","Nebraska","4","SA7N 1/","512","327","          Nonmetallic mineral product manufacturing",88017,94108,105337,102817,103952,98764,106483,109152,116509,121477,119624,108797,101770,103059,112624,125800,138374,"(NA)"
"31000","Nebraska","4","SA7N 1/","513","331","          Primary metal manufacturing",58519,55302,57744,67166,61283,59853,66123,71029,77388,77138,78992,62051,66269,73189,77801,74196,89049,"(NA)"
"31000","Nebraska","4","SA7N 1/","514","332","          Fabricated metal product manufacturing",293953,300288,318897,304498,297802,295602,300914,318835,352945,380305,374622,309124,308961,331267,372451,397108,421137,"(NA)"
"31000","Nebraska","4","SA7N 1/","515","333","          Machinery manufacturing",420916,392740,430625,398807,384335,383447,378666,401836,450973,471108,522223,439002,449126,510640,545753,576864,578720,"(NA)"
"31000","Nebraska","4","SA7N 1/","516","334","          Computer and electronic product manufacturing",344426,379186,390145,324600,276038,261300,275344,259822,281062,239128,239836,209995,223496,235032,214456,212297,222150,"(NA)"
"31000","Nebraska","4","SA7N 1/","517","335","          Electrical equipment, appliance, and component manufacturing",92861,98736,104128,96943,87978,80672,80017,78359,74117,86882,83030,68090,69255,76549,75088,73239,76804,"(NA)"
"31000","Nebraska","4","SA7N 1/","518","3361-3363","          Motor vehicles, bodies and trailers, and parts manufacturing",206832,208714,216891,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"31000","Nebraska","4","SA7N 1/","519","3364-3369","          Other transportation equipment manufacturing",58418,64441,68993,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",101886,"(NA)"
"31000","Nebraska","4","SA7N 1/","521","337","          Furniture and related product manufacturing",89360,90563,92070,98320,96777,99906,106442,112913,115441,114003,107912,98409,88746,93674,69165,61515,"(D)","(NA)"
"31000","Nebraska","4","SA7N 1/","522","339","          Miscellaneous manufacturing",132821,141929,146008,149857,155877,160577,166583,177751,198077,215859,223121,225930,219320,217071,223674,235015,245695,"(NA)"
"31000","Nebraska","4","SA7N 1/","530","311-316,322-326","        Nondurable goods manufacturing",1600082,1663333,1740370,1841701,1867835,1899218,1880994,1914057,1961861,2016664,2098593,2038225,2096776,2118723,2173646,2210357,2301517,2372333
"31000","Nebraska","4","SA7N 1/","531","311","          Food manufacturing",963747,1005529,1050397,1122709,1141569,1178759,1144523,1157563,1183217,1226983,1267825,1259751,1300960,1305749,1313766,1353930,1413086,"(NA)"
"31000","Nebraska","4","SA7N 1/","532","312","          Beverage and tobacco product manufacturing",21014,20663,20574,35659,34737,32922,29345,29328,27768,28118,28165,28714,29176,28337,28543,24048,25352,"(NA)"
"31000","Nebraska","4","SA7N 1/","533","313","          Textile mills","(T)","(T)","(T)",8094,8143,7195,6076,5062,6112,5569,5749,5910,6516,6735,5771,5868,6298,"(NA)"
"31000","Nebraska","4","SA7N 1/","534","314","          Textile product mills",9840,10144,10736,9047,10126,9846,10495,10680,11091,11653,10803,11757,12449,11049,13231,12725,10135,"(NA)"
"31000","Nebraska","4","SA7N 1/","535","315","          Apparel manufacturing",12953,10938,10306,10752,8887,8680,6762,6656,6259,3979,3905,3690,3697,4219,4348,4311,4574,"(NA)"
"31000","Nebraska","4","SA7N 1/","536","316","          Leather and allied product manufacturing","(T)","(T)","(T)",3665,3339,3072,3756,3897,4161,3362,3596,3174,4312,14624,14556,15334,15440,"(NA)"
"31000","Nebraska","4","SA7N 1/","537","322","          Paper manufacturing",66194,67230,75427,76314,67139,67812,70594,69474,72385,74388,77543,72887,79585,80844,78498,81960,85829,"(NA)"
"31000","Nebraska","4","SA7N 1/","538","323","          Printing and related support activities",167877,172881,185867,190042,188148,186207,184776,189626,192635,183870,174289,162988,154232,145281,143599,137631,136221,"(NA)"
"31000","Nebraska","4","SA7N 1/","539","324","          Petroleum and coal products manufacturing","(T)","(T)","(T)",134,194,318,245,210,332,943,1082,391,386,730,692,716,828,"(NA)"
"31000","Nebraska","4","SA7N 1/","541","325","          Chemical manufacturing",131036,136967,141401,162608,184587,189826,198473,223540,237967,257475,299179,295457,301443,311276,337986,340227,361933,"(NA)"
"31000","Nebraska","4","SA7N 1/","542","326","          Plastics and rubber products manufacturing",216473,227539,234203,222677,220966,214581,225949,218021,219934,220324,226457,193506,204020,209879,232656,233607,241821,"(NA)"
"31000","Nebraska","4","SA7N 1/","600","42","      Wholesale trade",1407124,1485836,1580606,1623506,1645803,1649205,1739292,1784696,1874334,1970833,2113931,2067530,2088154,2162552,2292626,2370048,2533092,2576292
"31000","Nebraska","4","SA7N 1/","700","44-45","      Retail trade",1860777,1976796,2088784,2157919,2166485,2208631,2288618,2305755,2374895,2456915,2506966,2444197,2515919,2527477,2638603,2700870,2797480,2923164
"31000","Nebraska","4","SA7N 1/","701","441","        Motor vehicle and parts dealers",356509,390961,398451,424963,434234,437529,444757,439067,447332,468169,464628,444261,479280,515204,545400,568711,605308,"(NA)"
"31000","Nebraska","4","SA7N 1/","702","442","        Furniture and home furnishings stores",76915,85190,93973,95051,96730,99748,106891,108775,109982,107403,108468,102217,102223,104344,112720,120919,130841,"(NA)"
"31000","Nebraska","4","SA7N 1/","703","443","        Electronics and appliance stores",82265,91476,95138,94730,88155,88412,94933,102889,113320,115072,116588,113047,139820,98003,105323,104473,106177,"(NA)"
"31000","Nebraska","4","SA7N 1/","704","444","        Building material and garden equipment and supplies dealers",203038,209673,219124,211679,222731,225508,238503,249493,244742,248057,251900,255144,248998,255082,263796,271789,280069,"(NA)"
"31000","Nebraska","4","SA7N 1/","705","445","        Food and beverage stores",298281,310223,327071,332234,325157,314457,319893,308119,310002,317388,332557,335364,339247,344744,358894,366742,393639,"(NA)"
"31000","Nebraska","4","SA7N 1/","706","446","        Health and personal care stores",99342,108609,120662,133237,147865,153695,155682,159048,169783,177242,189334,192732,202286,214902,227330,227160,224557,"(NA)"
"31000","Nebraska","4","SA7N 1/","707","447","        Gasoline stations",121134,127383,132046,139657,139231,142947,144892,142657,143032,146354,148281,149770,154082,154483,158019,165708,172215,"(NA)"
"31000","Nebraska","4","SA7N 1/","708","448","        Clothing and clothing accessories stores",84921,89437,95579,95879,96239,97034,103093,103591,104165,107873,103297,97611,99914,101114,100549,104393,112550,"(NA)"
"31000","Nebraska","4","SA7N 1/","709","451","        Sporting goods, hobby, musical instrument, and book stores",50907,54851,65115,68311,69272,70086,74367,76055,77441,83689,85042,82140,80742,80403,88822,94749,89271,"(NA)"
"31000","Nebraska","4","SA7N 1/","711","452","        General merchandise stores",251288,260939,281915,299141,302510,324310,343154,364939,379214,404695,426636,430711,424594,421032,432003,427672,437565,"(NA)"
"31000","Nebraska","4","SA7N 1/","712","453","        Miscellaneous store retailers",156020,166176,174972,166726,141476,142340,136011,129141,115373,118127,118134,114965,113063,107269,106590,106931,103933,"(NA)"
"31000","Nebraska","4","SA7N 1/","713","454","        Nonstore retailers",80157,81878,84738,96311,102885,112565,126442,121981,160509,162846,162101,126235,131670,130897,139157,141623,141355,"(NA)"
"31000","Nebraska","4","SA7N 1/","800","48-49","      Transportation and warehousing",1665892,1753193,1803985,1879917,1923701,2036343,2199307,2358837,2485064,2615077,2645468,2435482,2434327,2581677,2769124,2722747,2866332,3042760
"31000","Nebraska","4","SA7N 1/","801","481","        Air transportation",24539,26744,29945,32091,20139,18959,19275,19421,22305,22158,23845,22121,20989,21634,26009,23238,23424,"(NA)"
"31000","Nebraska","4","SA7N 1/","802","482","        Rail transportation",695793,695523,677538,"(D)","(D)",736978,823344,889227,980472,1062709,1108901,992960,977589,1062653,1181101,1094032,1161040,"(NA)"
"31000","Nebraska","4","SA7N 1/","803","483","        Water transportation","(T)","(T)","(T)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"31000","Nebraska","4","SA7N 1/","804","484","        Truck transportation",682954,746029,798841,834770,883122,919097,962062,1023326,1049564,1084292,1040332,957691,965691,1012542,1045079,1071778,1122296,"(NA)"
"31000","Nebraska","4","SA7N 1/","805","485","        Transit and ground passenger transportation",26577,26147,23503,24788,25530,27151,29938,31611,34762,35947,37875,38760,45638,45295,45924,49279,47746,"(NA)"
"31000","Nebraska","4","SA7N 1/","806","486","        Pipeline transportation",17231,16952,19029,19213,"(D)",14737,15757,18346,25081,18359,15478,16777,17150,14493,14072,15579,17351,"(NA)"
"31000","Nebraska","4","SA7N 1/","807","487","        Scenic and sightseeing transportation","(T)","(T)","(T)",2560,2075,2505,2438,2094,2585,3219,2962,"(D)",271,210,268,298,"(D)","(NA)"
"31000","Nebraska","4","SA7N 1/","808","488","        Support activities for transportation",80087,93783,104283,101953,111808,126568,149842,150591,136312,144066,153811,144401,140799,156236,169036,166608,174466,"(NA)"
"31000","Nebraska","4","SA7N 1/","809","492","        Couriers and messengers",50406,52593,52925,"(D)",54383,86098,89272,111763,113664,116850,119357,"(D)",122047,121675,123693,127886,"(D)","(NA)"
"31000","Nebraska","4","SA7N 1/","811","493","        Warehousing and storage",87499,94281,96495,82540,96385,104250,107379,112458,120319,127477,142907,143207,144153,146939,163942,174049,184729,"(NA)"
"31000","Nebraska","4","SA7N 1/","900","51","      Information",904678,1066178,1103817,977038,949400,954474,957772,966998,939154,1139232,960538,886701,868007,926830,942028,971218,980691,1047977
"31000","Nebraska","4","SA7N 1/","901","511","        Publishing industries (except Internet)",144461,149428,163716,168446,165325,171690,181381,189095,198281,210727,215266,180477,179196,196950,207102,225249,221873,"(NA)"
"31000","Nebraska","4","SA7N 1/","902","512","        Motion picture and sound recording industries",10614,11461,12248,12544,11901,12610,13520,13623,11814,11918,11787,11343,11761,11553,12404,12948,14328,"(NA)"
"31000","Nebraska","4","SA7N 1/","903","515","        Broadcasting (except Internet)",78739,90845,101281,111890,112845,116619,122171,124313,129589,131763,134825,139723,136408,139196,141937,139019,139385,"(NA)"
"31000","Nebraska","4","SA7N 1/","904","516","        Internet publishing and broadcasting 2/","(T)",8097,"(T)",9363,9897,9526,10706,9509,4347,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"31000","Nebraska","4","SA7N 1/","905","517","        Telecommunications",211924,241783,255967,248422,219884,213375,194535,186721,190932,228233,220075,221434,187944,188843,183975,189146,196672,"(NA)"
"31000","Nebraska","4","SA7N 1/","906","518","        Data processing, hosting, and related services",449998,562404,560057,423685,426351,426473,432526,441393,401844,546759,365141,319619,317020,353538,351455,361371,360102,"(NA)"
"31000","Nebraska","4","SA7N 1/","907","519","        Other information services 2/","(T)","(T)","(T)",2688,3197,4181,2933,2344,2347,9832,13444,14105,35678,36750,45155,43485,48331,"(NA)"
"31000","Nebraska","4","SA7N 1/","1000","52","      Finance and insurance",1736114,1904567,2037496,2118812,2191712,2323368,2439420,2610225,2740303,2838910,2944886,2908075,3023908,3154854,3291982,3415658,3560815,3733756
"31000","Nebraska","4","SA7N 1/","1001","521","        Monetary Authorities-central bank","(T)","(T)","(T)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"31000","Nebraska","4","SA7N 1/","1002","522","        Credit intermediation and related activities",575936,626732,665787,719243,745101,837736,868266,981585,975233,1040706,1087202,1087830,1124534,1176415,1265494,1301437,1327299,"(NA)"
"31000","Nebraska","4","SA7N 1/","1003","523","        Securities, commodity contracts, and other financial investments and related activities",203818,247086,296535,280437,277863,267601,298010,321793,386598,348808,329344,312415,332249,358297,369964,399427,444306,"(NA)"
"31000","Nebraska","4","SA7N 1/","1004","524","        Insurance carriers and related activities",947141,1020718,1064495,1108602,1158117,1206182,1260742,1293513,1366973,1441688,1520175,1503832,1558168,1610337,1652505,1710535,1784275,"(NA)"
"31000","Nebraska","4","SA7N 1/","1005","525","        Funds, trusts, and other financial vehicles",4661,4223,4485,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"31000","Nebraska","4","SA7N 1/","1100","53","      Real estate and rental and leasing",205291,224419,233917,244063,250587,254188,273911,281889,293682,310409,307919,301295,302390,312755,324137,344888,365866,387000
"31000","Nebraska","4","SA7N 1/","1101","531","        Real estate",142703,157761,162753,172134,181534,186306,201297,210733,217400,230382,226217,221098,223555,232539,241287,257198,271971,"(NA)"
"31000","Nebraska","4","SA7N 1/","1102","532","        Rental and leasing services",58090,62422,65790,67253,63593,62337,65544,62367,67079,71198,72904,70702,68613,70516,72246,76649,81774,"(NA)"
"31000","Nebraska","4","SA7N 1/","1103","533","        Lessors of nonfinancial intangible assets (except copyrighted works)","(T)","(T)","(T)",4676,5460,5545,7070,8789,9203,8829,8798,9495,10222,9700,10604,11041,12121,"(NA)"
"31000","Nebraska","4","SA7N 1/","1200","54","      Professional, scientific, and technical services",1239000,1339711,1472916,1507599,1514763,1596474,1706314,1840112,2068387,2211074,2461287,2477330,2532119,2596524,2798700,2703248,2753681,2890218
"31000","Nebraska","4","SA7N 1/","1300","55","      Management of companies and enterprises",509717,561979,638157,717631,808525,787537,861248,984784,1144279,1341371,1350827,1355529,1344335,1340515,1510120,1787436,1952078,2186628
"31000","Nebraska","4","SA7N 1/","1400","56","      Administrative and support and waste management and remediation services",894739,878118,994454,1109300,1128023,1066003,1103463,1151904,1280831,1277692,1306705,1218203,1214000,1291184,1414284,1515682,1677926,1824297
"31000","Nebraska","4","SA7N 1/","1401","561","        Administrative and support services",847148,827379,942052,1053431,1069661,1006943,1041610,1079506,1202276,1196577,1219212,1130932,1125196,1195991,1309577,1405326,1559825,"(NA)"
"31000","Nebraska","4","SA7N 1/","1402","562","        Waste management and remediation services",47591,50739,52402,55869,58362,59060,61853,72398,78555,81115,87493,87271,88804,95193,104707,110356,118101,"(NA)"
"31000","Nebraska","4","SA7N 1/","1500","61","      Educational services",273665,293706,326882,372490,393529,402748,425828,435094,472960,500032,521005,538166,555774,563602,575340,554435,542983,573370
"31000","Nebraska","4","SA7N 1/","1600","62","      Health care and social assistance",2226366,2470947,2636724,2800845,2989609,3211486,3405063,3558202,3760668,3991724,4247704,4376257,4484148,4640476,4888575,5004198,5123857,5411896
"31000","Nebraska","4","SA7N 1/","1601","621","        Ambulatory health care services",882942,923168,994548,1072441,1140918,1303553,1430183,1527544,1622277,1727802,1853766,1863571,1917648,2038551,2142640,2173780,2203658,"(NA)"
