"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"25000","Massachusetts","1","SA30","10","...","Personal income (thousands of dollars)",11867468,12663332,13193427,13866680,14654016,15237382,16267327,17348525,18688058,20299682,22173205,24151557,26093306,27884416,30122067,32658962,35287455,37985397,40803404,44419277,49083173,54589962,61455326,68461988,75054202,81578422,92019548,99606265,107410509,116375406,127991216,134970796,139000167,141238542,148539497,154466285,162148912,171547003,182447254,193952126,206185208,219738537,244509478,254460336,255030054,261679425,273639368,285564234,307299784,322243521,334717288,327809225,338985407,359224281,377728405,379381409,396205941
"25000","Massachusetts","1","SA30","45","...","Net earnings by place of residence",9280232,9945577,10311212,10777529,11334774,11674643,12371850,13154325,14186776,15231476,16580333,18121760,19387249,20461631,22146267,23916856,25296900,26390405,28654389,31473887,35122482,39113406,43224015,46866482,50113250,55068306,62361110,68244028,74030527,81350439,89416759,93108342,94296749,93903573,99769271,103791761,109034506,114826010,122666422,130953063,139952318,152432241,170783107,176690088,176577898,180185747,189460332,194457877,205480665,215061011,220844899,216064429,224981207,237944793,248386518,250835259,263110561
"25000","Massachusetts","1","SA30","50","...","Personal current transfer receipts",874348,874487,920715,1026611,1050985,1109870,1150610,1211974,1300477,1604587,1935779,2156768,2550539,3020089,3314004,3716296,4404931,5731614,5946181,6108216,6476356,7169064,8188462,9304288,10056214,10655102,11204111,11722420,12332303,12678650,13660641,15405876,17263852,19795608,20657680,21256317,22486108,23824380,24566582,25428439,25551879,26457828,27884214,30485520,33070538,34949259,36367136,39076407,40901545,42622264,48727412,53364487,56171397,56473401,56905163,57349474,58939319
"25000","Massachusetts","1","SA30","60","...","  Income maintenance benefits 1/",123627,105395,101165,101940,102094,107576,118016,122537,137901,166525,204258,266655,364245,417789,450405,480286,673959,886657,912130,930827,955751,977454,1112317,1160539,1078103,1086024,1088212,1136561,1204531,1252506,1363648,1456884,1646977,1820657,2023934,2105648,2144455,2182800,2097869,2186472,2172602,2193929,2230422,2295493,2408581,3843661,4210909,4752815,5322548,4430256,4820457,5556329,5850978,5961992,6086415,6018070,5934115
"25000","Massachusetts","1","SA30","70","...","  Unemployment insurance compensation",141716,100425,126222,168180,134025,143772,139578,111083,91629,97498,97888,104384,186063,326534,312834,270819,370842,850116,679354,472534,344986,315440,393995,426797,557645,559041,386771,430918,471472,422681,499243,761924,1067491,1344983,1706364,1219115,880748,775789,771116,723816,740661,828008,797391,1355445,2525721,2365337,1514634,1335401,1303625,1434568,2025390,4691845,4842620,3707536,3055184,2418211,1607034
"25000","Massachusetts","1","SA30","80","...","  Retirement and other",609005,668667,693328,756491,814866,858522,893016,978354,1070947,1340564,1633633,1785729,2000231,2275766,2550765,2965191,3360130,3994841,4354697,4704855,5175619,5876170,6682150,7716952,8420466,9010037,9729128,10154941,10656300,11003463,11797750,13187068,14549384,16629968,16927382,17931554,19460905,20865791,21697597,22518151,22638616,23435891,24856401,26834582,28136236,28740261,30641593,32988191,34275372,36757440,41881565,43116313,45477799,46803873,47763564,48913193,51398170
"25000","Massachusetts","1","SA30","90","...","Dividends, interest, and rent",1712888,1843268,1961500,2062540,2268257,2452869,2744867,2982226,3200805,3463619,3657093,3873029,4155518,4402696,4661796,5025810,5585624,5863378,6202834,6837174,7484335,8307492,10042849,12291218,14884738,15855014,18454327,19639817,21047679,22346317,24913816,26456578,27439566,27539361,28112546,29418207,30628298,32896613,35214250,37570624,40681011,40848468,45842157,47284728,45381618,46544419,47811900,52029950,60917574,64560246,65144977,58380309,57832803,64806087,72436724,71196676,74156061
"25000","Massachusetts","1","SA30","91","...","  Personal dividend income",580826,631798,639469,641390,676044,721853,810828,879884,912487,972700,908681,948055,939272,955762,1013792,1110141,1212699,1139374,1320725,1484963,1646270,1833465,2049781,2359049,2704673,2745842,3040815,3117420,3318405,3473510,3946561,4702047,4774793,5047442,5250732,5777062,6487030,7239475,8526665,9821468,10203594,10142655,11433423,11334373,11871208,12499830,15241220,15525084,20481349,21921198,21928688,15350056,15405181,19131876,23318662,21846105,22500702
"25000","Massachusetts","1","SA30","92","...","  Personal interest income",826923,883675,964126,1032105,1169268,1288922,1452851,1573661,1706557,1851112,2075860,2272432,2611775,2841546,3065860,3357628,3834669,4237301,4437322,5008766,5510896,6169748,7587473,9408103,11620449,12548225,14839631,15888365,17189091,18334400,20233895,21086670,21898401,21499035,21030333,20832710,20621419,21685062,22078915,23075078,25342971,25126546,28818053,29622314,26853629,26683705,24883901,29691565,34800417,37919854,36535024,34123387,31486670,32048818,34336311,33747022,34676777
"25000","Massachusetts","1","SA30","93","...","    Imputed interest receipts 2/",391852,428431,467847,508901,549144,562698,618280,653285,698730,758341,844225,1013461,1208102,1344654,1471193,1565186,1763252,2143573,2189445,2419474,2683294,2771541,3255696,3713473,4450715,5590171,6153341,7116739,8001876,8954328,9698497,9833778,10278505,10554649,10969691,11443370,11461919,12100444,12229276,13108169,13479372,13866205,15398380,15472599,15181785,15360899,15664885,16718918,18332665,19289860,19811866,20129414,19873589,20061226,20701995,21392273,21851150
