"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"18000","Indiana","3","SA5N 1/","10","...","Personal income (thousands of dollars)",154099123,160523430,171312810,175574922,177602541,182387960,191311542,196345532,208244807,216065863,225168064,216953123,223204478,236923198,248345693,251598605,261092396,271425899
"18000","Indiana","3","SA5N 1/","20","...","Population (persons) 2/",5998880,6044969,6091866,6127760,6155967,6196638,6233007,6278616,6332669,6379599,6424806,6459325,6490308,6516560,6537632,6570713,6596855,6620432
"18000","Indiana","3","SA5N 1/","30","...","Per capita personal income (dollars) 3/",25688,26555,28122,28652,28850,29433,30693,31272,32884,33868,35047,33588,34390,36357,37987,38291,39578,40998
"18000","Indiana","3","SA5N 1/","35","...","  Earnings by place of work",116581606,123182041,130402683,132443362,134738434,139341615,146977329,150756149,157434758,160944632,163728778,153358564,158084715,166769702,174671767,180357823,186497975,192850011
"18000","Indiana","3","SA5N 1/","36","...","  less: Contributions for government social insurance 4/",13175751,13815048,14396263,14582080,14955286,15468453,16252557,16985936,17860742,18373593,18798554,18032124,18447743,17110195,17805803,20678776,21521595,22265690
"18000","Indiana","3","SA5N 1/","37","...","    Employee and self-employed contributions for government social insurance",6858453,7205553,7500371,7634928,7864575,8080178,8482712,8843808,9391185,9713245,9990775,9627696,9853237,8046023,8345589,10980885,11490797,11900657
"18000","Indiana","3","SA5N 1/","38","...","    Employer contributions for government social insurance",6317298,6609495,6895892,6947152,7090711,7388275,7769845,8142128,8469557,8660348,8807779,8404428,8594506,9064172,9460214,9697891,10030798,10365033
"18000","Indiana","3","SA5N 1/","42","...","  plus: Adjustment for residence 5/",2583911,2836228,3123855,3384392,2869053,2772297,2859402,2677280,2922457,3646003,3871134,4478792,4276873,4454696,4396812,4730727,5134658,5314935
"18000","Indiana","3","SA5N 1/","45","...","  equals: Net earnings by place of residence",105989766,112203221,119130275,121245674,122652201,126645459,133584174,136447493,142496473,146217042,148801358,139805232,143913845,154114203,161262776,164409774,170111038,175899256
"18000","Indiana","3","SA5N 1/","46","...","  plus: Dividends, interest, and rent 6/",28804588,28117778,30447006,30308672,29463873,29234869,29659286,29333449,32743835,35243648,36294488,32873898,31985856,35428035,38160973,37920165,39363800,40951156
"18000","Indiana","3","SA5N 1/","47","...","  plus: Personal current transfer receipts",19304769,20202431,21735529,24020576,25486467,26507632,28068082,30564590,33004499,34605173,40072218,44273993,47304777,47380960,48921944,49268666,51617558,54575487
"18000","Indiana","3","SA5N 1/","50","...","  Wages and salaries",87044130,91587831,95775772,96496186,98009747,100524218,105582202,108670096,113132985,116663683,118169279,111500175,114449316,119250104,124676083,127632526,132381851,137834005
"18000","Indiana","3","SA5N 1/","60","...","  Supplements to wages and salaries",18636725,19991679,21742235,22313001,23020230,24271968,25474034,26920951,28154083,29087459,29682333,27252157,28401781,29183174,30773478,30397307,32411223,33888034
"18000","Indiana","3","SA5N 1/","61","...","    Employer contributions for employee pension and insurance funds 7/",12319427,13382184,14846343,15365849,15929519,16883693,17704189,18778823,19684526,20427111,20874554,18847729,19807275,20119002,21313264,20699416,22380425,23523001
"18000","Indiana","3","SA5N 1/","62","...","    Employer contributions for government social insurance",6317298,6609495,6895892,6947152,7090711,7388275,7769845,8142128,8469557,8660348,8807779,8404428,8594506,9064172,9460214,9697891,10030798,10365033
"18000","Indiana","3","SA5N 1/","70","...","  Proprietors' income 8/",10900751,11602531,12884676,13634175,13708457,14545429,15921093,15165102,16147690,15193490,15877166,14606232,15233618,18336424,19222206,22327990,21704901,21127973
"18000","Indiana","3","SA5N 1/","71","...","    Farm proprietors' income",493306,209889,611639,781050,205437,961946,1708761,1011551,834451,1156416,1928068,1127988,1190413,2334721,1888764,4811424,3182433,1706885
"18000","Indiana","3","SA5N 1/","72","...","    Nonfarm proprietors' income",10407445,11392642,12273037,12853125,13503020,13583483,14212332,14153551,15313239,14037074,13949098,13478244,14043205,16001703,17333442,17516566,18522468,19421088
"18000","Indiana","3","SA5N 1/","81","111-112","  Farm earnings",769300,473182,873210,1067919,473981,1265943,2051601,1332248,1136397,1507443,2259469,1494023,1580650,2698377,2319854,5257528,3688546,2233001
"18000","Indiana","3","SA5N 1/","82","...","  Nonfarm earnings",115812306,122708859,129529473,131375443,134264453,138075672,144925728,149423901,156298361,159437189,161469309,151864541,156504065,164071325,172351913,175100295,182809429,190617011
"18000","Indiana","3","SA5N 1/","90","113-814","    Private nonfarm earnings",101368378,107302394,113083150,114234491,116399902,119161831,124909769,128565976,135090892,137376818,138401412,128235757,132621206,139910768,148334054,151453713,158821551,166131903
"18000","Indiana","3","SA5N 1/","100","113-115","      Forestry, fishing, and related activities",149498,150436,230232,291099,311440,360720,391384,412583,505311,510651,491613,430468,505776,371662,428040,438922,513197,605436
"18000","Indiana","3","SA5N 1/","101","113","        Forestry and logging",33303,32040,35368,"(D)",34036,36547,42925,43449,46249,43399,38123,32983,41741,"(D)","(D)","(D)",43306,"(NA)"
"18000","Indiana","3","SA5N 1/","102","114","        Fishing, hunting and trapping","(T)","(T)","(T)","(D)",2665,2942,3059,2808,2889,2563,2256,2144,2645,"(D)","(D)","(D)",2501,"(NA)"
"18000","Indiana","3","SA5N 1/","103","115","        Support activities for agriculture and forestry",112960,115138,191251,252553,274739,321231,345400,366326,456173,464689,451234,395341,461390,334911,384501,397097,467390,"(NA)"
"18000","Indiana","3","SA5N 1/","200","21","      Mining, quarrying, and oil and gas extraction",571234,558265,539777,491408,497699,510125,578894,625843,662192,596988,715989,566825,688092,975113,1097160,973386,1041120,1007028
"18000","Indiana","3","SA5N 1/","201","211","        Oil and gas extraction",19750,19809,29352,43858,42228,57477,76592,114469,124108,88927,222797,88031,173640,351601,482384,356339,385133,"(NA)"
"18000","Indiana","3","SA5N 1/","202","212","        Mining (except oil and gas)",544277,533555,503691,440880,447590,446297,493993,501146,530101,497484,476433,465022,499310,604576,590029,582955,612973,"(NA)"
"18000","Indiana","3","SA5N 1/","203","213","        Support activities for mining","(T)","(T)","(T)",6670,7881,6351,8309,10228,7983,10577,16759,13772,15142,18936,24747,34092,43014,"(NA)"
"18000","Indiana","3","SA5N 1/","300","22","      Utilities",1046069,1060992,1091230,1299456,1290265,1256979,1319892,1340457,1520523,1506614,1659875,1642183,1690935,1734618,1661576,1737367,1798473,1913826
"18000","Indiana","3","SA5N 1/","400","23","      Construction",7895892,8534464,8939988,9087952,9236582,9596897,10018117,10206237,10631490,10740196,10431724,9027597,9285219,10000568,11140985,10887214,11052789,11725803
"18000","Indiana","3","SA5N 1/","401","236","        Construction of buildings",2253805,2519804,2599413,2688856,2788131,2936428,3006152,3005860,3144647,3160235,2915102,2408567,2537338,2725559,3116599,2949669,3052495,"(NA)"
"18000","Indiana","3","SA5N 1/","402","237","        Heavy and civil engineering construction",920517,973562,1042913,992592,1001728,1045466,1120114,1145549,1212198,1292883,1369125,1400131,1383236,1531477,1561854,1401215,1408064,"(NA)"
"18000","Indiana","3","SA5N 1/","403","238","        Specialty trade contractors",4721570,5041098,5297662,5406504,5446723,5615003,5891851,6054828,6274645,6287078,6147497,5218899,5364645,5743532,6462532,6536330,6592230,"(NA)"
"18000","Indiana","3","SA5N 1/","500","31-33","      Manufacturing",32565600,33794616,34658816,33336459,33643888,34195319,35835239,36397323,37580289,37537807,36627636,31005792,32537184,34919610,37073686,37548115,39896190,41423295
"18000","Indiana","3","SA5N 1/","510","321,327-339","        Durable goods manufacturing",24604081,25380933,26188341,24625254,24980583,25375180,26517398,26894990,27515625,27314885,25961521,20969909,22099661,23882092,25722550,25842548,27386153,28682850
"18000","Indiana","3","SA5N 1/","511","321","          Wood product manufacturing",847419,940914,915098,836390,827265,837100,872817,895276,855673,796597,708212,521552,501036,541079,590953,616002,670483,"(NA)"
