"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"40000","Oklahoma","6","SA27N 1/","20","...","Wage and salary employment by place of work (number of jobs)",1516388,1532662,1563936,1577383,1556554,1525504,1545330,1575795,1618739,1648795,1677706,1625164,1607228,1626838,1658230,1680497,1701311
"40000","Oklahoma","6","SA27N 1/","70","111-112","  Farm wage and salary employment",10822,9995,11917,14344,12219,9758,11918,11589,10689,12103,12685,11383,9486,8747,10449,11413,9760
"40000","Oklahoma","6","SA27N 1/","80","...","  Nonfarm wage and salary employment",1505566,1522667,1552019,1563039,1544335,1515746,1533412,1564206,1608050,1636692,1665021,1613781,1597742,1618091,1647781,1669084,1691551
"40000","Oklahoma","6","SA27N 1/","90","113-814","    Private nonfarm wage and salary employment",1185182,1199041,1221586,1228275,1204779,1180883,1192079,1215619,1249938,1273941,1296301,1234356,1217262,1246015,1279703,1298533,1322156
"40000","Oklahoma","6","SA27N 1/","100","113-115","      Forestry, fishing, and related activities",4086,4042,4090,3755,3819,3878,3976,4088,4157,4131,4189,4212,4251,4130,4162,4342,4471
"40000","Oklahoma","6","SA27N 1/","101","113","        Forestry and logging",344,334,361,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"40000","Oklahoma","6","SA27N 1/","102","114","        Fishing, hunting and trapping","(T)","(T)","(T)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"40000","Oklahoma","6","SA27N 1/","103","115","        Support activities for agriculture and forestry",3679,3669,3681,3458,3447,3532,3678,3784,3881,3887,3948,3960,3992,3879,3908,4111,4226
"40000","Oklahoma","6","SA27N 1/","200","21","      Mining, quarrying, and oil and gas extraction",29544,27868,27395,29954,28590,30423,32122,35650,41628,46268,50705,42592,43111,50919,57807,59112,60897
"40000","Oklahoma","6","SA27N 1/","201","211","        Oil and gas extraction",15260,14014,13574,13438,13215,13469,13612,14547,16192,17962,18515,18438,18695,21061,24016,24387,24160
